CustomerID,Age,Gender,Tenure_Months,Contract_Type,Monthly_Charges,Data_Usage_GB,Payment_Method,Customer_Service_Calls,Churn
4555,40,Male,20,Month-to-month,79.16,94,Credit card (automatic),0,0
4556,38,Male,9,Two year,92.52,,Credit card (automatic),0,1
4557,43,Female,38,One year,86.11,98,Bank transfer (automatic),1,0
4558,18,Female,16,Two year,64.64,64,Bank transfer (automatic),0,0
4559,54,Non-binary,34,Month-to-month,,137,Electronic check,,0
4560,60,Non-binary,31,Two year,47.43,56,Bank transfer (automatic),0,0
4561,63,Male,44,One year,63.12,108,Bank transfer (automatic),2,0
4562,42,Male,11,Two year,96.96,82,Bank transfer (automatic),1,1
4563,45,Male,25,Two year,69.06,75,Credit card (automatic),0,0
4564,45,Male,33,Month-to-month,89.64,111,Electronic check,0,0
4565,69,Male,11,One year,43.06,70,Bank transfer (automatic),3,0
4566,36,Female,29,Month-to-month,89.64,99,Electronic check,0,1
4567,26,Female,13,Month-to-month,32.29,66,Credit card (automatic),1,0
4568,73,Male,,Two year,70.7,108,Bank transfer (automatic),0,0
4569,47,Female,37,Two year,57.77,47,Bank transfer (automatic),1,0
4570,40,Male,50,Two year,62.58,74,Electronic check,0,0
4571,,Male,49,Month-to-month,64.63,75,Electronic check,0,0
4572,55,Female,40,One year,72.84,100,Credit card (automatic),0,0
4573,29,Female,62,Month-to-month,37.41,48,Bank transfer (automatic),0,1
4574,38,Female,7,Month-to-month,59.9,48,Electronic check,2,1
4575,48,Female,57,One year,73.2,112,Bank transfer (automatic),2,0
4576,26,Female,38,Month-to-month,80.34,78,Credit card (automatic),2,0
4577,,Female,68,One year,48.12,177,Bank transfer (automatic),1,0
4578,43,Male,56,Month-to-month,86.91,,Electronic check,0,0
4579,60,Female,53,One year,29,119,Bank transfer (automatic),1,0
4580,69,Female,36,Month-to-month,85.69,95,Bank transfer (automatic),0,0
4581,33,Female,28,Month-to-month,86.46,71,Electronic check,2,0
4582,57,Female,49,Month-to-month,43.04,58,Electronic check,0,0
4583,21,Male,29,Month-to-month,110.5,96,Electronic check,3,1
4584,,Male,37,Two year,61.51,60,Electronic check,3,0
4585,44,Male,21,Two year,83.74,7,Electronic check,0,0
4586,52,Non-binary,58,One year,,87,Electronic check,1,0
4587,24,Male,39,Month-to-month,49.62,62,Electronic check,1,0
4588,48,Male,48,Month-to-month,57.89,118,Electronic check,2,1
4589,32,Male,20,Month-to-month,-10,59,Electronic check,4,1
4590,57,Non-binary,44,Month-to-month,66.57,28,Bank transfer (automatic),,1
4591,46,Male,39,Month-to-month,79.72,23,Credit card (automatic),2,0
4592,47,Male,30,Month-to-month,,40,Electronic check,0,0
4593,28,Non-binary,,Month-to-month,90.32,28,,0,0
4594,58,Male,48,Two year,72.02,96,,5,0
4595,45,Female,70,Month-to-month,90.5,143,Credit card (automatic),1,0
4596,44,Female,32,One year,85.44,11,Electronic check,,1
4597,59,Female,51,One year,39.75,123,Bank transfer (automatic),0,0
4598,38,Male,51,Two year,80.76,69,Electronic check,3,0
4599,75,Female,39,,76.18,96,Bank transfer (automatic),,0
4600,71,Male,30,Month-to-month,43.31,122,Bank transfer (automatic),0,1
4601,70,Male,60,,48.53,,Electronic check,0,1
4602,72,Male,48,Month-to-month,,65,Credit card (automatic),0,0
4603,46,Female,63,Two year,84.45,118,Credit card (automatic),0,0
4604,29,Male,28,Two year,80.88,79,Credit card (automatic),0,0
4605,41,Female,49,Month-to-month,61.65,75,,0,0
4606,31,Female,26,Month-to-month,110.76,65,Credit card (automatic),0,1
4607,61,Male,32,Two year,78.63,90,Credit card (automatic),0,0
4608,58,Male,35,Month-to-month,40.39,158,Electronic check,2,0
4609,64,Male,10,Month-to-month,74.52,74,Credit card (automatic),4,1
4610,46,Male,40,Month-to-month,74.53,48,Credit card (automatic),0,0
4611,18,Male,15,Month-to-month,83.67,42,Bank transfer (automatic),2,1
4612,75,Male,27,Two year,,,Electronic check,0,1
4613,40,Female,36,Two year,52.11,96,Electronic check,0,0
4614,52,Female,44,Month-to-month,106.02,96,Credit card (automatic),3,0
4615,49,Female,40,Two year,76.94,87,Bank transfer (automatic),0,0
4616,61,Male,52,One year,,44,Bank transfer (automatic),1,0
4617,27,Female,23,Month-to-month,100.21,10,Electronic check,4,1
4618,44,Female,26,Two year,130,100,Credit card (automatic),0,1
4619,,Female,,Two year,60.5,76,Bank transfer (automatic),0,0
4620,39,Female,72,One year,103.14,30,Bank transfer (automatic),3,0
4621,63,Female,26,Two year,25.58,129,Bank transfer (automatic),0,0
4622,25,Male,20,Two year,80.03,96,Credit card (automatic),1,0
4623,46,Female,36,Month-to-month,55.68,108,Mailed check,,0
4624,,Female,33,Two year,77.17,139,Bank transfer (automatic),0,1
4625,60,Female,25,Two year,39.01,57,Bank transfer (automatic),0,0
4626,49,Male,25,Month-to-month,69.56,88,Bank transfer (automatic),,0
4627,34,Male,49,One year,86.85,67,Bank transfer (automatic),0,0
4628,52,Female,31,One year,69.66,90,,2,0
4629,49,Male,50,Month-to-month,34.73,57,Credit card (automatic),0,0
4630,84,Female,12,,67.67,39,Credit card (automatic),4,0
4631,60,Male,2,Month-to-month,63.73,53,Credit card (automatic),3,1
4632,73,Male,58,Month-to-month,103.23,105,Electronic check,0,1
4633,62,Male,62,Month-to-month,80.29,125,Bank transfer (automatic),3,0
4634,70,Female,43,One year,88.96,32,Credit card (automatic),0,0
4635,18,Male,29,Two year,74.36,,Electronic check,3,1
4636,18,Female,19,,85.98,131,Bank transfer (automatic),0,1
4637,43,Male,27,One year,77.81,61,Bank transfer (automatic),4,0
4638,,Male,37,Two year,92.08,8,Credit card (automatic),1,1
4639,18,Female,48,Month-to-month,116.69,,Electronic check,0,1
4640,57,Female,64,One year,32.67,139,Electronic check,5,0
4641,66,Female,42,,44.51,103,Credit card (automatic),0,0
4642,45,Female,20,Two year,66.07,59,Electronic check,2,0
4643,68,Male,48,Two year,58.71,63,Bank transfer (automatic),2,0
4644,71,Male,36,Two year,65.97,,Bank transfer (automatic),,0
4645,75,Female,42,Two year,64.39,57,Credit card (automatic),0,0
4646,45,Female,16,Two year,75.88,112,Credit card (automatic),2,0
4647,32,Female,27,Month-to-month,90.35,64,Credit card (automatic),4,0
4648,,Male,9,Month-to-month,105.99,56,Credit card (automatic),1,1
4649,21,Male,42,Two year,62.92,80,Bank transfer (automatic),0,1
4650,29,Female,8,Month-to-month,78.37,77,Credit card (automatic),0,0
4651,40,Female,54,Two year,75.95,120,Credit card (automatic),0,0
4652,57,Female,54,One year,45.82,,Credit card (automatic),1,0
4653,47,Female,25,Month-to-month,33.87,72,Electronic check,0,0
4654,49,Male,53,Month-to-month,78.89,108,Electronic check,0,0
4655,65,Female,25,Month-to-month,32.47,106,Electronic check,0,0
4656,30,Female,23,Two year,84.88,119,Bank transfer (automatic),0,1
4657,30,Male,4,Month-to-month,92.88,21,Credit card (automatic),,1
4658,53,Female,25,Two year,36.58,38,Electronic check,0,0
4659,25,Female,1,Two year,79.68,54,Bank transfer (automatic),1,0
4660,69,Male,50,One year,25.85,99,Electronic check,0,0
4661,21,Male,29,Month-to-month,84.68,384.76715172205735,Electronic check,2,0
4662,46,Male,62,One year,49.78,100,Credit card (automatic),0,0
4663,18,Male,20,Month-to-month,54.82,52,Bank transfer (automatic),,0
4664,58,Female,20,Month-to-month,72.22,79,,0,0
4665,24,Female,39,One year,62.82,128,Electronic check,4,0
4666,65,Female,36,Month-to-month,51.49,85,Bank transfer (automatic),2,0
4667,45,Male,53,One year,78.63,123,Electronic check,0,0
4668,65,Male,28,,59.05,36,Bank transfer (automatic),1,1
4669,44,Female,7,Month-to-month,75.53,91,Credit card (automatic),0,0
4670,62,Female,11,,31.43,59,Bank transfer (automatic),0,0
4671,20,Female,23,Two year,50.11,221.77604686899093,Bank transfer (automatic),2,0
4672,55,Male,40,Two year,90.61,107,Credit card (automatic),0,0
4673,26,Male,8,Month-to-month,71.18,76,Bank transfer (automatic),3,0
4674,36,Male,53,Month-to-month,55.97,87,Electronic check,0,0
4675,20,Female,28,,71.17,86,Electronic check,3,0
4676,48,Male,45,Two year,40.93,62,Credit card (automatic),0,0
4677,59,Female,46,Month-to-month,130,81,Electronic check,0,0
4678,57,Female,71,One year,69.87,79,Bank transfer (automatic),1,0
4679,56,Male,40,Two year,20,80,Bank transfer (automatic),0,0
4680,36,Male,41,,56.72,67,Mailed check,0,0
4681,48,Male,36,Month-to-month,63.84,72,Credit card (automatic),1,0
4682,58,Female,20,One year,61.91,124,Electronic check,1,0
4683,51,Female,38,Month-to-month,81.53,,Bank transfer (automatic),2,0
4684,60,Female,3,Month-to-month,69.06,105,Bank transfer (automatic),,0
4685,85,Male,50,Month-to-month,51.21,79,Bank transfer (automatic),0,1
4686,40,Non-binary,42,Two year,75.59,39,Electronic check,1,1
4687,52,Female,16,One year,26.88,67,Electronic check,,0
4688,,Non-binary,,Two year,99.49,80,Electronic check,0,1
4689,65,Female,23,Two year,108.05,44,Bank transfer (automatic),,0
4690,59,Male,14,Two year,65.33,93,Electronic check,0,0
4691,50,Non-binary,42,Month-to-month,89.31,101,Electronic check,0,0
4692,,Male,58,Month-to-month,57.7,125,Bank transfer (automatic),0,0
4693,,Male,68,One year,125.55,122,Credit card (automatic),2,0
4694,41,Female,26,Month-to-month,46.79,76,Credit card (automatic),0,0
4695,89,Female,42,Two year,82.89,100,Bank transfer (automatic),0,0
4696,24,Male,35,,88.29,83,Bank transfer (automatic),0,1
4697,69,Male,40,Two year,41.06,92,Bank transfer (automatic),2,0
4698,46,Female,55,Month-to-month,38.7,,Credit card (automatic),0,1
4699,36,Female,14,Month-to-month,65.28,23,Electronic check,3,0
4700,,Male,27,Month-to-month,50.77,51,Electronic check,2,0
4701,52,Female,24,Two year,79.9,85,Electronic check,4,0
4702,50,Male,72,Month-to-month,68.74,42,Bank transfer (automatic),2,0
4703,48,Male,37,One year,84.84,90,Electronic check,1,0
4704,,Female,27,Two year,90.18,74,Electronic check,0,0
4705,28,Male,42,Two year,44.58,33,Electronic check,5,1
4706,43,Male,65,One year,47.1,126,Bank transfer (automatic),0,0
4707,62,Male,30,Month-to-month,78.31,100,Credit card (automatic),,0
4708,75,Male,42,Month-to-month,74.85,83,Electronic check,2,0
4709,25,Non-binary,11,Month-to-month,114.95,89,Credit card (automatic),0,0
4710,32,Male,37,Two year,72.1,61,Electronic check,3,0
4711,49,Male,62,One year,98.96,109,Credit card (automatic),0,0
4712,66,Female,68,Two year,76.37,113,,1,0
4713,41,Female,36,Two year,51.76,66,Credit card (automatic),0,0
4714,75,Male,64,Two year,86.56,69,,3,0
4715,26,Non-binary,52,One year,56.7,24,Bank transfer (automatic),1,0
4716,75,Male,56,One year,52.91,136,Credit card (automatic),0,0
4717,37,Male,29,One year,70.27,56,Electronic check,0,1
4718,25,Female,33,One year,103.46,76,Credit card (automatic),0,0
4719,30,Female,39,Two year,52.22,110,Bank transfer (automatic),0,1
4720,,Female,24,Two year,,110,Electronic check,0,0
4721,,Male,52,Month-to-month,72.09,88,Bank transfer (automatic),0,0
4722,40,Female,41,Month-to-month,72.61,60,Electronic check,0,0
4723,59,Female,39,One year,37.38,89,Bank transfer (automatic),,0
4724,54,Male,41,One year,75.99,94,Electronic check,2,0
4725,18,Male,4,Month-to-month,103.99,58,Bank transfer (automatic),5,1
4726,35,Male,36,Month-to-month,79.04,65,Credit card (automatic),0,0
4727,33,Female,63,Month-to-month,71.43,88,Bank transfer (automatic),0,0
4728,42,Female,49,Two year,61.84,148,Electronic check,0,0
4729,48,Male,32,One year,42.03,85,Bank transfer (automatic),3,0
4730,,Male,1,One year,82.71,66,Bank transfer (automatic),3,1
4731,32,Male,45,Two year,63.69,11,Credit card (automatic),4,0
4732,26,Female,1,One year,61.12,94,Credit card (automatic),0,0
4733,68,Female,61,One year,94.34,98,Electronic check,0,0
4734,46,Female,62,Two year,23.16,63,Bank transfer (automatic),0,0
4735,,Non-binary,72,Two year,30.86,106,Electronic check,0,0
4736,31,Male,1,Month-to-month,62.11,39,Electronic check,1,1
4737,36,Female,8,One year,94.01,77,Electronic check,0,0
4738,19,Male,3,Month-to-month,70.27,2,Electronic check,4,1
4739,,Female,51,One year,,561.0596926984339,Electronic check,0,0
4740,34,Male,30,One year,53.61,74,Credit card (automatic),0,0
4741,30,Male,24,Two year,89.88,252.80643151049486,Bank transfer (automatic),1,1
4742,48,Male,72,Two year,,16,Credit card (automatic),0,0
4743,46,Male,36,One year,54.59,125,Bank transfer (automatic),0,0
4744,50,Male,30,Two year,76.91,69,Credit card (automatic),1,0
4745,62,Male,33,Two year,72.19,88,Bank transfer (automatic),1,0
4746,42,Male,58,Month-to-month,69.08,118,Electronic check,0,0
4747,24,Female,7,Month-to-month,,23,Electronic check,0,0
4748,33,Male,30,,65.54,,Credit card (automatic),0,0
4749,38,Male,43,Month-to-month,80.22,67,Credit card (automatic),0,0
4750,,Female,60,Two year,90.18,85,Credit card (automatic),0,0
4751,35,Female,1,Two year,93.71,22,Bank transfer (automatic),5,0
4752,27,Male,49,,87.35,36,Credit card (automatic),5,0
4753,18,Male,51,Two year,62.06,61,Credit card (automatic),1,0
4754,75,Female,23,Month-to-month,46.76,94,Electronic check,1,0
4755,65,Male,24,Month-to-month,70.9,59,Bank transfer (automatic),0,1
4756,25,Female,16,Month-to-month,68.7,97,Bank transfer (automatic),4,0
4757,30,Male,50,One year,41.84,60,Electronic check,0,0
4758,60,Male,42,,81.07,114,Credit card (automatic),0,0
4759,42,Male,43,Month-to-month,78.37,73,Bank transfer (automatic),0,1
4760,,Female,49,Two year,118,109,,1,1
4761,45,Non-binary,20,Month-to-month,69.09,60,Electronic check,1,0
4762,53,Male,24,Month-to-month,40.89,87,Electronic check,0,1
4763,49,Male,38,One year,48.78,99,Electronic check,2,0
4764,60,Male,28,Two year,89.63,63,Bank transfer (automatic),2,0
4765,59,Male,24,Month-to-month,,126,Electronic check,3,1
4766,39,Male,17,Month-to-month,97.17,85,Bank transfer (automatic),0,1
4767,28,Female,42,Month-to-month,79.36,61,Electronic check,4,0
4768,47,Female,36,Two year,,80,Bank transfer (automatic),0,0
4769,43,Female,39,Two year,48.8,125,Credit card (automatic),0,0
4770,61,Male,38,Two year,67.3,356.4474653109353,Credit card (automatic),0,0
4771,29,Female,27,One year,85.57,49,Bank transfer (automatic),0,0
4772,36,Male,40,Two year,63.51,117,Electronic check,0,0
4773,56,Female,55,One year,68.41,67,Bank transfer (automatic),0,0
4774,18,Female,72,Month-to-month,118.65,15,Electronic check,5,1
4775,44,Female,59,Month-to-month,85.02,150,Bank transfer (automatic),0,1
4776,60,Male,49,Month-to-month,51.18,117,Credit card (automatic),0,0
4777,60,Male,51,Two year,65.5,140,Credit card (automatic),2,0
4778,42,Female,46,Month-to-month,82.07,339.3627149348839,Credit card (automatic),1,1
4779,41,Male,1,Month-to-month,97.07,0,,4,1
4780,41,Female,,One year,44.11,147,Electronic check,1,0
4781,50,Male,72,Month-to-month,63.81,89,Electronic check,0,0
4782,38,Female,56,Month-to-month,71.52,30,Electronic check,1,1
4783,42,Female,6,Month-to-month,72.55,71,Bank transfer (automatic),3,1
4784,75,Male,57,Two year,32.26,125,Mailed check,0,0
4785,29,Male,30,Two year,76.99,99,Electronic check,3,0
4786,,Female,33,One year,26.19,98,Credit card (automatic),0,0
4787,35,Female,24,Month-to-month,53.46,79,,0,0
4788,36,Male,31,Month-to-month,124,49,Credit card (automatic),2,1
4789,38,Male,52,One year,66.54,74,Bank transfer (automatic),4,0
4790,,Male,35,One year,65.34,92,Bank transfer (automatic),0,0
4791,,Female,,Two year,65.38,47,Credit card (automatic),2,0
4792,44,Male,9,Two year,72.75,65,Credit card (automatic),2,0
4793,53,Female,54,One year,89.28,131,Electronic check,0,0
4794,34,Female,1,,110.2,113,Bank transfer (automatic),,0
4795,34,Female,20,Two year,79.27,90,Electronic check,1,0
4796,52,Male,38,Two year,92.26,67,Bank transfer (automatic),0,0
4797,21,Female,23,Month-to-month,66.79,59,Electronic check,2,1
4798,18,Male,,Two year,79.41,64,Bank transfer (automatic),4,0
4799,24,Female,51,One year,58.82,91,Credit card (automatic),0,0
4800,42,Female,35,Two year,24.92,114,Credit card (automatic),1,0
4801,18,Male,51,Two year,76.52,105,Bank transfer (automatic),1,0
4802,42,Male,7,Two year,101.06,22,Credit card (automatic),2,1
4803,27,Female,43,Two year,55.35,96,Credit card (automatic),1,0
4804,,Male,59,Month-to-month,,100,Credit card (automatic),1,0
4805,18,Male,3,Two year,102.51,133,Credit card (automatic),3,1
4806,41,Male,11,Month-to-month,53.9,63,,0,1
4807,70,Male,33,Two year,50.71,65,Electronic check,0,0
4808,66,Male,45,Month-to-month,60.63,101,Electronic check,0,0
4809,45,Non-binary,24,Two year,93.79,84,Bank transfer (automatic),1,1
4810,71,Male,57,Month-to-month,105.57,65,Electronic check,0,0
4811,22,Male,30,Two year,60.12,63,Credit card (automatic),0,0
4812,,Male,55,Two year,65.29,121,Bank transfer (automatic),0,0
4813,,Female,18,One year,73.72,45,Credit card (automatic),5,0
4814,57,Female,53,Month-to-month,50.93,88,Credit card (automatic),1,0
4815,34,Male,,Month-to-month,69.46,,Bank transfer (automatic),0,0
4816,67,Male,22,One year,68.31,130,Electronic check,,0
4817,28,Male,35,One year,75.38,85,Electronic check,0,0
4818,63,Female,27,Month-to-month,97.56,102,Credit card (automatic),0,1
4819,41,Male,25,One year,61.32,79,Bank transfer (automatic),1,0
4820,26,Female,63,Two year,45.47,90,Bank transfer (automatic),1,0
4821,27,Male,19,One year,60.37,105,Bank transfer (automatic),1,0
4822,18,Male,20,Two year,121.3,79,,,0
4823,57,Female,18,Two year,71.63,59,Electronic check,3,0
4824,39,Male,32,Two year,,31,Electronic check,1,0
4825,,Male,,Two year,92.8,,Bank transfer (automatic),0,0
4826,43,Female,46,Two year,69.55,84,Electronic check,0,0
4827,54,Male,36,Two year,22.69,41,Electronic check,1,0
4828,60,Male,25,Month-to-month,76.21,119,Electronic check,0,0
4829,26,Female,29,Two year,71.46,47,Electronic check,1,1
4830,41,Male,41,One year,82.22,76,Electronic check,,0
4831,27,Female,34,Month-to-month,68.03,32,Bank transfer (automatic),0,1
4832,33,Female,42,One year,48.94,106,Electronic check,4,0
4833,34,Female,62,Two year,100.06,73,Credit card (automatic),0,0
4834,47,Male,33,One year,47.01,91,Bank transfer (automatic),0,0
4835,52,Male,25,Month-to-month,98.14,111,Bank transfer (automatic),4,1
4836,42,Male,29,Two year,82.78,62,Bank transfer (automatic),0,1
4837,31,Female,41,Two year,61.12,98,Electronic check,0,1
4838,46,Male,39,Month-to-month,61.12,58,Credit card (automatic),0,0
4839,44,Female,,Two year,102.46,43,Bank transfer (automatic),0,0
4840,26,Male,50,One year,69.64,55,Electronic check,4,0
4841,39,Male,49,Month-to-month,32.49,83,Credit card (automatic),1,0
4842,63,Male,48,Month-to-month,44.54,104,Electronic check,0,0
4843,48,Female,28,One year,30.6,89,Credit card (automatic),1,0
4844,53,Male,72,Two year,51.72,120,Bank transfer (automatic),0,0
4845,56,Male,32,Month-to-month,90.09,99,Bank transfer (automatic),0,0
4846,26,Female,,Month-to-month,69.66,50,Bank transfer (automatic),4,1
4847,58,Male,16,Month-to-month,118.47,84,Electronic check,0,1
4848,44,Non-binary,24,One year,68.66,41,Bank transfer (automatic),0,0
4849,36,Female,67,Two year,73.04,121,Bank transfer (automatic),2,0
4850,18,Female,19,Two year,96.12,66,Electronic check,2,1
4851,73,Female,58,One year,42.65,150,Bank transfer (automatic),1,0
4852,60,Male,11,Month-to-month,,96,Bank transfer (automatic),0,0
4853,51,Female,66,Two year,36.35,38,Bank transfer (automatic),3,0
4854,53,Female,59,Month-to-month,59.86,53,Electronic check,0,0
4855,75,Male,48,One year,73.77,80,Electronic check,0,0
4856,57,Male,45,Month-to-month,70.44,23,Bank transfer (automatic),3,0
